  -8.5475354487165189e-01	  -1.7625310273488756e-01	  -1.5614871833452670e+00	  -1.4249661004791925e+00	  -9.2649586875093726e-03	   1.9496307876410257e+00	  -1.9820629948707045e+00	  -4.5713441271029587e-01	  -2.6957775730639697e+00	  -9.0844798457118225e-01	  -1.2061539672399397e+00	   8.2297065475017650e-01	  -1.9116881652719138e+00	  -2.2420813898453770e-01	  -1.6734056108548800e+00	  -4.5567656502791559e-01	   6.7960205148490743e-02	  -4.1016095572321637e-01	  -8.6253936385729479e-01	   1.7553961590472917e-02	   1.4451287934107000e+00	   6.1977798878042789e-01	  -2.9600985426099058e+00	  -2.2952664016990076e+00	  -5.2058704885136753e-01	  -7.3446330352053613e-01	   2.5137279581749574e+00	   1.8176172306983296e+00	  -6.9159047039679844e-02	   1.7010960002872119e-01	  -8.0691523412552701e-01	  -5.7487507630491474e-01	  -6.7427221828806838e-01	  -6.4801413619540604e-01	  -1.5861996572692436e+00	  -9.1848324847289886e-01	  -5.9883265477356129e-01	  -1.0434288021254663e+00	  -8.5073687628536787e-01	  -8.3713523491250375e-01	  -3.5420190452808337e-02	  -3.4362618931170019e-01	  -2.4077767129125096e+00	  -1.6413694928928384e+00	  -4.9717739309144839e+00	  -2.8157684439921984e+00	  -6.3723610328602120e-01	  -8.4178380373107120e-01	  -2.3185256306561781e+00	  -3.2955493945541363e-02	   1.3245085211178411e+00	   2.8076217456540764e+00	   7.9517078912580641e-01	   1.7141718741589387e+00	   2.5296763731864874e-01	  -4.7281364332095684e-02	  -3.9804931083811418e-01	   9.9605398700969061e-01	   3.6217545480567004e-01	   3.4657285338587240e-01	  -2.9538254550345049e+00	  -3.0363480550612643e+00	  -1.7448270237731016e+00	  -8.4079498428512700e-02	  -4.8601931328122774e+00	  -3.1327862852851998e+00	  -1.2505345879687104e+00	  -1.0562914885724970e+00	  -1.8194799118904811e-02	  -9.6656943944955676e-01	   2.3789399541686657e-01	   4.4460728803885657e-02	   1.5459985017214956e-01	   5.7597307013984050e-02	  -6.9088699523773456e-01	   5.3961765946281193e-01	  -6.2349041921500203e-01	  -4.0773240263089960e-01	  -2.2041854562444818e-01	  -1.0810009764175710e+00	  -1.0477278065941174e+00	   7.9826061097709022e-01	  -3.3217279747596584e-02	  -6.5641166802961382e-01	  -8.6649695596148990e-01	   1.0450240429664011e+00	  -8.9156520148521068e-01	  -2.1591719965261000e-01	  -3.5766514895783735e-01	  -7.5067651679186817e-02	
  -5.4831176380588809e-01	   4.3725039035902347e-01	  -7.0225235579455736e-01	  -3.9463965114582944e-01	   7.6535271807280303e-01	   6.9083962494273854e-01	  -1.6053544921514762e+00	   1.7543391654246127e-01	  -1.7716737375422209e+00	  -1.0623530556390783e+00	  -8.8029217081247302e-01	   4.0513684019234003e-01	  -1.9882579656909849e+00	   3.2059138838574880e-01	  -1.2978579213298398e+00	  -7.0921354708699791e-01	  -4.2900972163292350e-01	   2.4364823730718485e-01	  -1.6112835499991821e-01	   6.3972718315688448e-01	   1.4556532303224607e+00	   1.4243398119270065e-01	  -2.1940521442628054e+00	  -1.4202902841010507e+00	   2.5431238547795348e-01	   2.3294055579898468e-01	   1.3292279760906351e+00	  -4.0734330325498491e-01	  -1.7699277062029101e-01	   4.9133255301520284e-01	   3.5506457032224803e-01	   1.0352155097152672e-01	  -4.7755344514246062e-01	  -1.4458774025590459e-02	  -2.1456619738771097e+00	  -1.4123091258981062e+00	  -9.7100036548648450e-01	   9.0020080080527498e-01	  -5.7063198340075727e-01	  -1.4265345445468644e-01	   7.4419257967101948e-01	   2.0464564732475474e-01	  -2.4782989227930141e+00	  -2.1001975636554899e+00	  -4.6999402303998083e+00	  -2.8114489656482760e+00	  -6.8038607571048271e-01	  -1.0975046578765872e+00	  -1.2703780260917759e+00	   4.5389966999298120e-01	   1.2185237306860646e+00	   3.7424604673016848e+00	   1.7367503336029573e+00	   1.2517191431645280e+00	   1.8901558480262107e-01	  -9.7479284352601475e-02	  -3.0673169420840824e-02	   1.4884328692627706e+00	   4.0461093776050522e-01	   1.7356353353829896e+00	  -2.1984931316438141e+00	  -1.5717848115222781e+00	  -2.4591770465196356e+00	  -6.6978322814472691e-02	  -5.5644490876240518e+00	  -3.1817305873921744e+00	  -1.1556370519567714e+00	  -8.4233725483661248e-01	   1.1796688833141531e+00	  -1.7870863415054680e-01	  -1.8859677098016422e-01	  -1.6964684522540216e-01	   2.6065694324039168e-01	  -2.3241765786725913e-01	  -1.0141633661624827e+00	   4.5410064651973936e-01	  -8.0161527103890240e-01	  -1.3484478264391811e-01	  -3.5153932240791619e-01	  -4.1545973442596934e-01	  -1.5445462963815815e+00	  -2.0232512581772399e-01	   1.0744541749523961e+00	  -7.6982758025871589e-01	  -2.5855835149216104e+00	  -1.0827576110733927e+00	  -1.6596390167419035e+00	  -7.5255651992977857e-01	  -6.2682074508911811e-01	  -1.7342289164770958e-01	
   1.4511506392186551e+00	   3.6847366706861795e+00	   1.1426231230087198e+00	   1.9065908870197321e+00	  -7.3238793594686139e-04	  -9.5666419639786660e-01	   6.9550164309431584e-01	   1.5593913352128315e+00	   9.2449853036000773e-01	   6.4913316321841186e-01	   4.8182646034319709e-01	   1.1524321369809097e-02	  -3.2597480014033266e-02	   1.3960200774384179e+00	   1.7857518143651943e-01	  -4.0379647872581304e-01	  -9.5134336982440476e-02	   1.8491936623805056e+00	   1.5188429977463718e+00	   1.8265894180490263e+00	  -5.5891401551920794e-02	  -1.2228083722753289e+00	   4.0405992289067161e-01	   1.1145889928339954e+00	   1.1479756830518859e+00	   1.8349533550555015e+00	  -8.1439599514692684e-01	  -2.5857021229837192e+00	  -8.7691239795446819e-04	   7.7147822266233768e-01	   1.1336706182979563e+00	   7.8829277855706559e-01	   7.5646359880676006e-01	   1.2031713355030511e+00	  -8.5505947371414548e-01	  -5.5722831662787098e-01	   8.5650565300559825e-02	   2.4324183844210996e+00	   3.7931526030439855e-01	   5.3381680661983366e-01	   8.3431505495982783e-01	   7.7904847509094644e-01	   6.1613928754584013e-01	   7.6947090887065939e-01	   1.1628372930571071e+00	   1.2289471854949328e+00	   5.7566347102719273e-01	   7.8720727146831193e-01	   5.5980321453799575e-01	   4.5198921494786498e-01	  -2.8644471448905401e-01	   1.3290082878159251e+00	   1.0713543815281130e+00	   4.2888841838249642e-01	  -1.4409012428391318e-01	  -1.1696776839487842e-01	   3.5725286309908659e+00	   4.4309684058241317e+00	   3.7984824792383071e-01	   2.8293154124714652e+00	   9.4613203497392118e-01	   2.4475268156441077e+00	  -4.0512675857224034e-01	   7.7919588967776776e-01	  -1.8526889820833696e+00	   5.5107506131002258e-02	   2.9615632308611650e-01	   7.1653337929158767e-01	   3.5842937087870239e+00	   2.6465672203360149e+00	  -2.8037203214861611e-01	  -9.0124875123442055e-02	   5.0036124137969795e-01	   1.0315156512841674e-03	  -3.3051592295552479e-01	  -4.4268681378544944e-01	  -2.0372605265472263e-01	   3.0394607005452778e-01	   1.8491074381486721e+00	   2.4724796956073338e+00	   2.3408624580562382e-01	  -5.1884454344268714e-02	   8.7716759533099631e-01	   4.3613393514708149e-01	  -8.4671394935269628e-01	  -1.4007345324751006e+00	  -1.1061709264675070e+00	  -1.6923070896315498e-01	  -1.4690941960671342e-01	  -1.8615446916243597e-01	
   2.6434517554650698e+00	   5.2776507868424769e+00	   2.0465048910008554e+00	   2.7081915886582113e+00	  -1.1357788530956596e+00	  -8.4314764705052381e-01	   2.3453624555849126e+00	   2.0046852150458583e+00	   2.9736953125024836e+00	   3.3691019640766640e+00	   1.2689365554126721e+00	   1.6630913116006876e-01	   1.7910336362891996e+00	   1.1306185952901533e+00	   1.4059415568858449e+00	   3.9941737634489444e-01	   6.2359826292669929e-01	   2.3112587130635527e+00	   2.1247062535854284e+00	   1.8235079578977700e+00	  -1.7980845803501961e+00	  -2.8398110563004457e+00	   1.5896208123591720e+00	   2.1610564331926532e+00	   1.4960358229279518e+00	   2.4462038274882860e+00	  -1.8727486034573353e+00	  -2.2480541863777770e+00	   3.3464006990047879e-01	   7.9072572502037830e-01	   4.6756554109770193e-01	   6.8628808671622643e-01	   1.2907947328995599e+00	   1.4251280820376262e+00	   8.3929353373220372e-01	   7.6854615208917654e-01	   1.0766502383430301e+00	   1.5936381569772493e+00	   5.6431269401462969e-01	   8.4157869703124596e-02	  -1.4634806614729665e-01	   5.0265044612543919e-01	   3.3346733746886321e+00	   3.4095399735041814e+00	   6.0195985886668639e+00	   4.8672907439914583e+00	   1.6797330247744509e+00	   2.5302666221245960e+00	   1.6775275590862477e+00	   4.7366725476719790e-01	  -1.0114902536641142e+00	  -1.0832851137011117e+00	  -9.7066341833308784e-02	   5.4640322784851691e-01	  -6.1181099797169280e-01	  -6.0308153732483716e-02	   6.1763720967368130e+00	   6.3799119289170196e+00	   1.3103509720225957e+00	   2.7951171692371530e+00	   3.0628410997645310e+00	   4.2082253905448859e+00	   2.0351859228843350e+00	   1.7472226415345953e+00	   2.3687309303609601e+00	   2.2677371122352330e+00	   1.5698773427145682e+00	   1.9252329213136339e+00	   3.8647637889605742e+00	   3.9026858593185438e+00	  -1.5346411026665846e-01	   1.0251291493662226e-01	   5.0947738006909593e-01	   3.6415278927787492e-01	   3.3068452481134436e-01	  -1.4364577996495522e+00	   3.6105547327036486e-01	   3.3736499727943285e-02	   3.4502230711126081e+00	   3.4103383946500414e+00	   1.9603585408726107e+00	   3.9241537397489462e-01	  -7.8473178707172908e-01	   1.4709434114536271e+00	   1.8593142729563557e+00	  -2.5168329928891738e-02	  -3.8973115275504892e-02	   2.6400697206074963e-01	   6.1968035497044494e-01	  -1.7826894649961242e-01	
   1.2339702113161219e+00	   2.5723970911066845e+00	   1.2805594027846909e+00	   8.7013176940035997e-01	  -8.6754574389388295e-01	   3.4289134004964850e-01	   1.3963969776957446e+00	   7.4661062434161485e-01	   2.5458171202249273e+00	   3.6395935963357791e+00	   8.4986830039713024e-01	   5.5525082801059422e-01	   1.6510167469622659e+00	  -3.8611603641234016e-01	   1.3103102779082554e+00	   8.4878833756809779e-01	   6.8912784903563118e-01	   9.5006388469242065e-01	   1.0785200013537755e+00	   3.4798902941884491e-01	  -1.7408545001827438e+00	  -2.7465693501778592e+00	   3.8937832903662967e-01	   5.6026252335323934e-01	   9.6756046670178575e-01	   1.2406689615507844e+00	  -9.9883547361040936e-01	   1.3536948821755178e-02	   5.7726090844324052e-01	   4.8180951568140806e-01	  -7.5730181060143320e-01	   3.4331015156352097e-02	   1.2429333812958127e-01	   3.2233009068999502e-01	   8.6047933220754580e-01	   9.7689421881718197e-01	   6.6628918817246352e-01	  -4.1276896559187054e-01	  -4.5633910498445465e-02	  -7.3247504579802225e-01	  -7.0368483999083120e-01	  -3.9981073808989354e-01	   3.3183178569730600e+00	   2.6377711440745837e+00	   4.7746153787402790e+00	   3.9824189474143106e+00	   1.7720511998436201e+00	   1.9586753586202772e+00	   2.3085395074120223e+00	   1.5400196894204732e+00	   8.6585775804555387e-01	   4.1726059551436862e-01	   3.6376158191749491e-01	   2.1128537954204969e+00	  -5.7682334291958826e-01	   2.1809418451984561e-01	   3.7551190787335700e+00	   3.9597024871839452e+00	   2.6864058186068376e+00	   2.1021772282834306e+00	   2.0662087872266452e+00	   1.7840437562091538e+00	   2.2855647083366617e+00	   1.6029352922348137e+00	   2.3120204083300169e+00	   1.8830501280852682e-01	   1.1643889455893033e+00	   1.1620882787339559e+00	   1.0731624592431066e+00	   2.0705109953978775e+00	   7.9969314576910561e-02	   3.1106783403739541e-01	   3.3373569613140003e-01	   3.5939740819382188e-01	   1.8545396475374332e-01	  -1.2964637313822382e+00	   3.2916027837590622e-01	  -3.3642430193358214e-01	   1.8916807107420430e+00	   8.1705198886051567e-01	   1.4150437829688425e+00	   1.3209612560695422e-01	  -1.8361725970244533e+00	   8.8819753302726889e-01	   1.9852064509437271e+00	   9.8096805968415268e-01	   4.2099302690392276e-01	  -2.1774613598553746e-01	   8.3565906608253560e-01	   1.2456986781013366e-01	
  -1.2461821671669526e+00	  -1.6063315268225913e+00	  -6.0620246627532487e-02	  -1.4872454525150538e+00	   1.5125145412318103e-01	   4.7711515829110834e-01	  -7.6321349703052044e-01	  -1.0150158238762199e+00	   1.6558260415439252e-01	   3.4915981361908571e-01	  -1.3683621348824604e-01	   1.6134552078458730e-01	   2.5484321080725486e-01	  -1.1060131114966048e+00	   1.0566498334547338e-01	   3.8812268534029770e-01	  -1.6253688264428484e-01	  -7.3788470100788839e-01	  -2.5872169183560068e-01	  -1.0473337164917798e+00	   3.8714025785140264e-02	  -2.0210071594201395e-01	  -1.0387707726278792e+00	  -1.3473277266693771e+00	  -2.3501831221083799e-01	  -7.4036092421516264e-01	   3.9595298314203020e-01	   1.7686804425689058e+00	   3.0046673329726403e-01	  -3.1902951630547727e-01	  -1.4645859505303485e+00	  -6.2384009238341898e-01	  -1.5726617203125661e+00	  -9.3715934576466675e-01	  -3.1011305394052208e-01	   1.7747473911564240e-01	  -3.2360647875993026e-01	  -1.2965559876328270e+00	  -2.4447345525560366e-01	  -6.7598736082362831e-01	   8.2311560580086318e-02	  -9.4816608961222559e-01	   1.8777708057540521e+00	   1.1039535962973078e-01	   3.8321683217524000e-01	   4.0796819165958442e-01	   1.2456806993400360e+00	   7.5937230771841555e-04	   2.8558040667805029e+00	   3.0470603587232077e+00	   3.6651060951308456e+00	   4.0802627516879131e+00	   1.9399093677665094e+00	   3.6972429493744707e+00	   1.6565821719019683e-01	   6.0618066041344332e-01	  -1.8776843414241746e+00	  -1.2596637190312232e+00	   2.3803161788383491e+00	   1.7439538864534021e+00	  -2.6243715450681487e-01	  -1.1352579845635105e+00	   8.3377601935575574e-01	   9.3291825694455335e-02	  -5.9733967783681130e-01	  -3.0228023999473908e+00	  -1.2625584223479649e-01	  -6.0942524890191252e-01	  -2.3359358948854050e+00	  -7.2551196577137189e-01	   3.2946728639766948e-01	   3.1379762166638819e-01	   1.8532593632603880e-01	   1.2622414071182286e-01	  -2.9589636016775062e-01	  -1.8061707105095448e-01	  -3.3100922237903167e-02	   1.1830007933771863e-01	  -1.6433037966813169e+00	  -2.2759229145331741e+00	  -7.3158942362282509e-01	  -4.6220596615483295e-01	  -1.1376662215495883e+00	  -9.1641665040515363e-01	   2.2799771428114687e-01	   1.1104876753924948e+00	   2.6221783928203957e-01	  -4.5203916606010286e-01	   3.6716187376994514e-01	   7.6956099154924584e-01	
  -2.3229127978670032e+00	  -3.4780629711725681e+00	  -9.3837944975600585e-01	  -2.0916844752437989e+00	  -1.0472762802207511e-01	  -6.2496729358024539e-01	  -1.6603401570461269e+00	  -1.8700036264825706e+00	  -2.0463364687989709e+00	  -3.1220503128038679e+00	  -1.0171795613218122e+00	  -1.2207304509622079e+00	  -6.1836250558032591e-01	  -3.5794090070955703e-01	  -1.1503905105093497e+00	  -4.6243038973955458e-01	  -1.0331285825609815e+00	  -1.2631254772746698e+00	  -8.4088389209199066e-01	  -1.3444787675459582e+00	   1.4653705210350025e+00	   2.8622056517152137e+00	  -1.3346564087952899e+00	  -1.5911746529074802e+00	  -1.8491305283953745e+00	  -2.0793483717089791e+00	   5.4364277797454963e-01	   2.0723394017427341e+00	  -5.5965912845529231e-01	  -1.3301136998437235e+00	  -1.9440018941950001e+00	  -1.2609841019496959e+00	  -2.0710779123582994e+00	  -1.4753679933626789e+00	  -7.0739965076238787e-01	  -2.4153428822327619e-01	  -4.7421246514256510e-01	  -8.7600786168412825e-01	   2.5040860188200131e-01	   4.4159177874209053e-02	   9.6944333973430818e-01	  -6.4301663605230197e-01	   1.0478221666194314e+00	  -2.2872477294224214e-01	  -1.2029308305476649e+00	  -8.7087316294780115e-01	   6.7686644879409652e-01	  -6.0236157093383924e-01	   2.5952970413250069e+00	   3.2819458501866068e+00	   4.0095990176635041e+00	   4.8431310770023579e+00	   2.0249856578311256e+00	   3.3836506734287757e+00	   9.0358611372580111e-01	   8.7735190120354101e-01	  -5.5394139579830552e+00	  -4.8442328167123891e+00	  -3.1172755329313257e-02	   1.9404334660613740e+00	  -1.2005230889796319e+00	  -1.0216903351364004e+00	  -1.0845855386180561e-01	  -1.2646076757814313e+00	  -1.5576345409152277e+00	  -2.5495351051870405e+00	  -5.7030868614126995e-01	  -1.0891339494518060e+00	  -4.1414990790576729e+00	  -2.5281898667666618e+00	   3.1862999489128913e-01	  -1.5770158191985437e-01	  -1.9256902408171322e-02	  -3.7251120671826579e-02	  -3.9520079504560540e-01	   4.7800926079875544e-01	  -2.9698243456336254e-01	   6.9451862693755173e-01	  -3.7874026929235294e+00	  -3.0554149061543483e+00	  -2.0703644848073877e+00	  -6.5605075088322840e-01	  -4.6852488187751219e-03	  -2.1310272412654014e+00	  -5.4666563164335347e-01	   1.4023336181160411e+00	   2.1341405497226226e-01	   4.0339391411183384e-01	  -1.6718679002469344e-01	   1.2229161764386045e+00	
  -1.9306858017572277e+00	  -3.0782169461568181e+00	  -1.4624261060876846e+00	  -1.4146394796762998e+00	  -1.5544067724314454e+00	  -1.2507930707030741e+00	  -1.1194665048495565e+00	  -1.7825748881875594e+00	  -2.4654870833304745e+00	  -3.2777529919272936e+00	  -1.4335964162365471e+00	  -2.2322649793730354e+00	  -5.1462764813296613e-01	   1.3149203904363990e-01	  -1.6075987208349478e+00	  -7.6890774451122423e-01	  -9.7142922630323869e-01	  -7.5796492954164352e-01	  -1.0457922724187771e+00	  -1.1541459358859438e+00	   1.4019643189064388e+00	   4.0208948565486038e+00	  -1.5417930061466432e+00	  -1.2429936918634892e+00	  -3.3869775861998401e+00	  -2.4993912423569853e+00	  -3.7059072493950185e-01	   1.7946207814533777e+00	  -1.2268589273685024e+00	  -1.5265272207613916e+00	  -2.5152211220685761e+00	  -1.8174091374844088e+00	  -1.2063220081529662e+00	  -1.4467405818756824e+00	  -1.0698402128488260e-01	   4.8351916966253315e-02	   7.2208431252575186e-02	  -4.8348623460818391e-01	   5.2145273373885592e-01	   4.5697392364728112e-01	   5.0163257061954469e-01	   1.4582171372104702e-01	   8.2749414291048862e-01	   2.1915832546524463e+00	   7.4700079779897743e-01	   1.3475963138344307e+00	   2.9298991975797850e-01	   1.0427923075426204e+00	   1.1306381647303381e+00	   1.9562257160302077e+00	   1.4170288845500496e+00	   1.6635336143700328e+00	   4.4094090447274609e-02	   1.2013968219476379e+00	   9.4462092594532332e-01	   1.0108875265148909e+00	  -5.0471656470848014e+00	  -4.7681819072102893e+00	  -1.9657501456270174e+00	   1.8792130911817784e+00	  -6.1511149995019609e-01	   6.4558296899315692e-01	   7.8189657343351565e-02	  -7.7156749040735040e-01	  -7.9026283865130081e-02	   7.5642298477055925e-01	  -1.3366967004588334e-01	   1.3773964658643512e-01	  -4.2099518291431508e+00	  -3.4450943628531197e+00	  -2.3533396654856129e-02	  -7.4837614979568712e-01	  -3.6548911456286520e-01	  -2.2445961538346496e-01	  -1.8010474629930140e-01	   1.2820543486036753e-01	  -3.4702304506952614e-01	   1.4183634208933926e-01	  -2.8025383502244949e+00	  -2.2097651752298826e+00	  -1.3844936439958733e+00	  -4.6371524029112537e-01	   2.5019726396601705e-01	  -1.4519243841897695e+00	  -1.1509500598163448e-01	   1.8669720393912708e+00	   6.3665259315691014e-01	   1.1984333152746658e+00	  -2.3153946423847682e-01	   1.0510471805186470e+00	
  -1.6338181229151292e+00	  -2.3162958021287898e+00	  -1.8234595537212068e+00	  -1.0826441075976923e+00	  -1.9600599012784150e+00	  -5.7121198548908403e-01	  -6.5100431573163664e-01	  -1.3086947384544430e+00	  -1.2243982627297993e+00	  -8.3391461249592957e-01	  -1.0976192950202506e+00	  -1.5128454239353220e+00	  -2.9896936037375005e-01	  -7.6647370773891732e-01	  -1.1883871627603075e+00	  -3.1557386766860979e-01	  -1.6646278469163356e-01	  -1.2808380980875558e-01	  -1.3731264559322791e+00	  -1.1313053958838828e+00	   7.8300167200551640e-01	   3.1254313687483468e+00	  -2.1959807460172098e+00	  -1.7105932024393997e+00	  -3.6107125018661219e+00	  -2.2494681847249760e+00	  -7.2421794669467143e-01	   1.4369126917503843e+00	  -8.7436811367992651e-01	  -3.6138893445134718e-01	  -2.1692067218021851e+00	  -1.6148549982320790e+00	  -1.4289042382385966e-01	  -1.0732007743359719e+00	   8.5680517102897605e-02	   5.6961228391262650e-02	   3.0879453187569594e-01	  -4.7724701711558737e-01	   2.2523757714169243e-01	   4.3439938183402338e-01	  -7.6987420148666830e-01	   8.3318880386650562e-01	   1.2932397161299983e-01	   3.7311866517312744e+00	   1.8856564899595383e+00	   3.1371558895463356e+00	   1.4239841785359506e-01	   2.7485357188725441e+00	  -4.3645883097214566e-01	   4.6174592315436941e-01	  -1.1455630225350237e+00	  -1.4950168385147411e+00	  -1.4707724389397721e+00	  -9.0821047119535270e-01	   5.2765336304766108e-01	   9.7317854220286548e-01	  -2.5904990601850750e+00	  -2.4704363217015928e+00	  -1.3078359762489318e+00	   8.6795394896447564e-01	  -1.6737819177061106e-01	   7.5039667242844554e-01	   7.8433619957485656e-02	   1.1341308457556774e+00	   2.2874039912607239e-01	   2.1461994498254611e+00	  -1.2386576215580340e-01	   1.1813350253727879e+00	  -2.8694866015542724e+00	  -3.4610831600855954e+00	  -1.4927621018275511e-01	  -5.6200465801162536e-01	  -5.1064054144727478e-01	  -4.3406869950039045e-01	  -2.9004906278310552e-02	  -1.4614479086901011e-01	  -1.1689771402600450e-01	  -9.1527564353415747e-01	  -7.7034443720347345e-02	  -1.3778645878989402e+00	   2.3173866640926072e-01	  -2.0976996688058103e-01	   1.8309935787875517e-01	   4.9581889451947064e-01	  -3.8845822976124189e-01	   1.2765087928041914e+00	   1.1416407428778339e+00	   7.4923731466717913e-01	   1.0580657755148941e-01	   5.3066192886752162e-01	
  -1.6732108996733064e+00	  -1.3170529665930120e+00	  -1.5158258657670947e+00	  -1.0332198063573761e+00	  -4.5645449536354982e-01	   4.6037451634213472e-01	  -6.4723644088178700e-01	  -4.5288975816189209e-01	   2.8615025350375584e-01	   1.0868750746764020e+00	  -2.2856113696299449e-01	   3.9315651586463368e-01	  -4.9538869013465919e-01	  -1.6733815053267633e+00	  -4.1959670882035144e-01	   2.8522954673914347e-01	   3.5540991071734995e-01	   2.5455678429659967e-01	  -1.4255332064517794e+00	  -8.3480929846976049e-01	   5.4150904423889068e-01	   1.7723227594001794e+00	  -1.8661405334373535e+00	  -1.8780710281522337e+00	  -1.6428397594816568e+00	  -1.2600028932535352e+00	   6.0413905765532988e-02	   5.9187918951854523e-01	   1.3039839766506606e-01	   1.0915879210083985e+00	  -2.0106777818567456e-01	  -2.7511671223966239e-01	   3.3125242900956414e-01	  -2.7156779436906414e-01	  -4.8627247316015026e-01	  -5.6951657359370556e-01	   1.1115558750436201e-01	  -2.6734030534539166e-01	   3.2123174468280057e-03	   3.6464111893025192e-01	  -1.2754258886880931e+00	   1.1319734175822564e+00	  -1.2729941771026516e+00	   1.4771927280344646e+00	  -4.1175518077041101e-01	   1.0968471766183419e+00	  -4.2338731012370609e-02	   1.9755100873037954e+00	  -1.0711338628445648e+00	  -4.3583804069992121e-01	  -1.5389743755086946e+00	  -1.8374033407942088e+00	  -6.1413506127254514e-01	  -1.5937863241904859e+00	   2.5288510767482369e-01	   4.8630472152052739e-01	  -7.1831622045580379e-01	   2.9562005237553445e-02	   5.6620911271798402e-01	  -5.8199686342864720e-01	  -4.0916734435475144e-01	  -3.6292499814155849e-01	  -8.8796368882975585e-01	   2.1782544928992338e+00	  -1.5884877794710865e+00	   3.2565118256400549e-01	  -8.1079871282201565e-01	   5.6871592002786342e-01	  -2.6288517561666136e-01	  -1.7344726052356778e+00	   4.2401517002019201e-01	   5.3815454258099793e-01	  -1.2949894964877590e-01	  -2.2345452840868035e-01	   1.0107695614850079e-01	   4.6865743241812052e-01	   3.7907295721693163e-01	  -7.4485345003392289e-01	   1.6810991874630821e+00	  -4.8957517273622014e-01	   8.6606098661598352e-01	  -5.6341666798554613e-03	   4.8061998944280970e-01	   1.6934594799485057e+00	  -1.6159475607143183e+00	  -5.9883018559349666e-01	   9.8430642213773079e-01	  -1.7415376287120471e-01	   3.9511426856441179e-01	   1.2020596678452583e-01	
